DATE,PERIOD,USEP,Model_1,Model_2,Forecast_Baseline,Random_Jitter,Updated_Model
10/1/2020,22,89.57,80.79111488,96.28,88.53555744,1.03,92.2571
10/1/2020,23,89.57,80.76644826,96.28,88.52322413,0.91,81.5087
10/1/2020,24,83.55,80.67465239,86.44,83.5573262,1.08,90.234
10/1/2020,25,83.27,80.58768921,85.29,82.9388446,1.07,89.0989
10/1/2020,26,83.04,80.6006377,97.66,89.13031885,1.04,86.3616
10/1/2020,27,87.82,80.67293084,83.29,81.98146542,1.07,93.9674
10/1/2020,28,89.58,80.72117424,86.44,83.58058712,1.09,97.6422
10/1/2020,29,90.29,80.72898689,86.44,83.58449344,1.02,92.0958
10/1/2020,30,90.87,80.7142513,86.32,83.51712565,0.91,82.6917
10/1/2020,31,92.9,80.71554533,86.32,83.51777266,0.98,91.042
10/1/2020,32,92.75,80.71595275,86.32,83.51797637,0.95,88.1125
10/1/2020,33,90.33,80.69429035,86.36,83.52714518,1.04,93.9432
10/1/2020,34,89.57,80.63966124,97.66,89.14983062,1.08,96.7356
10/1/2020,35,87.09,80.530301,85.29,82.9101505,1.05,91.4445
10/1/2020,36,83.82,80.35621306,74.11,77.23310653,0.98,82.1436
10/1/2020,37,83.82,80.24386285,75.49,77.86693142,1.02,85.4964
10/1/2020,38,83.81,80.26404891,75.88,78.07202446,1.02,85.4862
10/1/2020,39,86.69,80.26366822,79.92,80.09183411,1.01,87.5569
10/1/2020,40,83.8,80.21446702,83.94,82.07723351,0.91,76.258
10/1/2020,41,83.41,80.133642,83.94,82.036821,1.01,84.2441
10/1/2020,42,78.74,69.08091103,83.94,76.51045552,1.02,80.3148
10/1/2020,43,78.74,68.98009582,80.07,74.52504791,0.97,76.3778
10/1/2020,44,73.69,68.80691503,80.07,74.43845751,0.95,70.0055
10/1/2020,45,73.38,68.60354459,80.07,74.33677229,1.08,79.2504
10/1/2020,46,71.41,68.42340982,76.73,72.57670491,0.92,65.6972
10/1/2020,47,78.71,68.23619389,70.39,69.31309694,1.08,85.0068
10/1/2020,48,75.23,68.0570521,68.51,68.28352605,1.07,80.4961
11/1/2020,1,71.31,68.45721825,71.89,70.17360913,1.01,72.0231
11/1/2020,2,69.88,57.29408675,70.75,64.02204337,0.94,65.6872
11/1/2020,3,68.67,57.11810589,66.6,61.85905294,0.94,64.5498
11/1/2020,4,54.07,56.97720664,64.7,60.83860332,1.02,55.1514
11/1/2020,5,53.29,56.86445121,67.93,62.3972256,1.06,56.4874
11/1/2020,6,53.08,56.77002633,67.69,62.23001317,1.09,57.8572
11/1/2020,7,52.26,56.69625153,70.58,63.63812577,0.98,51.2148
11/1/2020,8,52.23,56.65135953,65.96,61.30567977,0.92,48.0516
11/1/2020,9,52.23,56.61849831,65.96,61.28924915,0.97,50.6631
11/1/2020,10,52.56,56.63049727,70.58,63.60524863,0.93,48.8808
11/1/2020,11,52.96,56.69194298,67.69,62.19097149,0.92,48.7232
11/1/2020,12,52.95,56.79119874,67.69,62.24059937,1,52.95
11/1/2020,13,54.43,56.91153572,68.16,62.53576786,1.07,58.2401
11/1/2020,14,65.5,57.02998966,69.75,63.38999483,1.01,66.155
11/1/2020,15,70.57,57.17383271,70.04,63.60691635,0.91,64.2187
11/1/2020,16,73.6,57.47892697,72.23,64.85446349,1.03,75.808
11/1/2020,17,76.55,68.83882041,74.09,71.4644102,1.1,84.205
11/1/2020,18,78.97,69.12086813,66.47,67.79543407,0.94,74.2318
11/1/2020,19,85.81,69.31904292,83.94,76.62952146,0.95,81.5195
11/1/2020,20,86.9,69.47343518,85.29,77.38171759,1.03,89.507
11/1/2020,21,90.87,69.5951861,85.29,77.44259305,0.91,82.6917
11/1/2020,22,90.88,69.64134193,85.29,77.46567096,1.07,97.2416
11/1/2020,23,86.29,69.61769708,85.29,77.45384854,0.91,78.5239
11/1/2020,24,86.41,69.52541078,85.29,77.40770539,1.01,87.2741
11/1/2020,25,85.81,69.43759174,83.94,76.68879587,0.9,77.229
11/1/2020,26,82.16,69.36797523,83.94,76.65398762,1.03,84.6248
11/1/2020,27,85.82,69.32610372,83.94,76.63305186,1.03,88.3946
11/1/2020,28,85.82,69.30838781,83.94,76.62419391,0.9,77.238
11/1/2020,29,85.82,69.28748021,83.94,76.6137401,0.92,78.9544
11/1/2020,30,85.81,69.25419439,84.34,76.7970972,0.91,78.0871
11/1/2020,31,85.81,69.21836006,81.02,75.11918003,1.02,87.5262
11/1/2020,32,85.82,69.19463371,81.02,75.10731686,0.91,78.0962
11/1/2020,33,82.08,69.1532498,72.85,71.0016249,0.92,75.5136
11/1/2020,34,80.77,69.09560541,73.34,71.21780271,1.04,84.0008
11/1/2020,35,80.76,69.0446439,73.34,71.19232195,0.94,75.9144
11/1/2020,36,80.74,69.01683764,76.59,72.80341882,0.96,77.5104
11/1/2020,37,82.91,69.05165573,74.25,71.65082786,0.93,77.1063
11/1/2020,38,85.81,69.16700603,75.72,72.44350302,1.02,87.5262
11/1/2020,39,85.82,69.25014701,80.34,74.7950735,1.04,89.2528
11/1/2020,40,85.82,69.27831905,80.34,74.80915953,0.98,84.1036
11/1/2020,41,85.83,69.27669892,83.94,76.60834946,1.02,87.5466
11/1/2020,42,85.82,69.26364089,80.34,74.80182045,0.9,77.238
11/1/2020,43,86.39,69.21918537,81.02,75.11959268,0.9,77.751
11/1/2020,44,85.81,69.09880003,72.85,70.97440001,1.1,94.391
11/1/2020,45,84.59,68.93619594,75.72,72.32809797,1.02,86.2818
11/1/2020,46,78.47,68.79449685,71.26,70.02724842,1.07,83.9629
11/1/2020,47,76.99,68.63432012,69.66,69.14716006,0.98,75.4502
11/1/2020,48,75.95,68.4596724,65.7,67.0798362,1.09,82.7855
12/1/2020,1,75.76,57.65273606,69.9,63.77636803,0.95,71.972
12/1/2020,2,74.76,57.47136006,67.75,62.61068003,1,74.76
12/1/2020,3,73.02,57.30751211,66.99,62.14875605,1.03,75.2106
12/1/2020,4,71.38,57.16280937,62.71,59.93640468,1.03,73.5214
12/1/2020,5,65.49,57.05476605,60.05,58.55238303,1.07,70.0743
12/1/2020,6,54.06,56.96390797,58.72,57.84195398,1,54.06
12/1/2020,7,53.05,56.88380369,57.8,57.34190184,1.06,56.233
12/1/2020,8,52.96,56.83009744,58.05,57.44004872,1.05,55.608
12/1/2020,9,52.24,56.7896101,58.22,57.50480505,0.93,48.5832
12/1/2020,10,52.97,56.79564621,60.34,58.56782311,1.03,54.5591
12/1/2020,11,53.05,56.85218082,60.34,58.59609041,0.92,48.806
12/1/2020,12,53.1,56.93030449,60.39,58.66015224,0.91,48.321
12/1/2020,13,53.26,56.98856098,57.63,57.30928049,0.95,50.597
12/1/2020,14,52.91,57.04621313,57.63,57.33810656,1.06,56.0846
12/1/2020,15,54.1,57.12281779,62.81,59.96640889,0.99,53.559
12/1/2020,16,69.96,57.25965456,68.06,62.65982728,0.95,66.462
12/1/2020,17,72.81,57.46718451,69.9,63.68359225,0.97,70.6257
12/1/2020,18,74.94,57.67018282,69.49,63.58009141,1.08,80.9352
12/1/2020,19,75.91,57.85000291,69.49,63.67000145,0.9,68.319
12/1/2020,20,80.72,58.00786179,75.72,66.86393089,0.94,75.8768
12/1/2020,21,80.73,58.13141489,75.31,66.72070745,0.94,75.8862
12/1/2020,22,82.62,69.16567424,75.31,72.23783712,1.09,90.0558
12/1/2020,23,80.74,69.16016283,75.31,72.23508141,0.96,77.5104
12/1/2020,24,80.71,69.11118875,75.31,72.21059438,1.01,81.5171
12/1/2020,25,78.44,69.07493292,75.31,72.19246646,1.01,79.2244
12/1/2020,26,80.72,69.08323587,75.31,72.19661794,0.92,74.2624
12/1/2020,27,80.72,69.11773593,75.31,72.21386797,1.01,81.5272
12/1/2020,28,80.72,69.1459865,75.31,72.22799325,1.06,85.5632
12/1/2020,29,80.73,69.15154686,69.32,69.23577343,1,80.73
12/1/2020,30,80.73,69.14901397,69.85,69.49950699,1.05,84.7665
12/1/2020,31,82.61,69.14954344,69.85,69.49977172,0.91,75.1751
12/1/2020,32,85.24,69.14718566,69.85,69.49859283,0.96,81.8304
12/1/2020,33,84.14,69.14566962,75.31,72.22783481,0.99,83.2986
12/1/2020,34,85.34,69.14340134,75.72,72.43170067,1.07,91.3138
12/1/2020,35,84.13,58.1660401,75.72,66.94302005,1.02,85.8126
12/1/2020,36,84.36,58.16587524,74.09,66.12793762,0.9,75.924
12/1/2020,37,85.81,58.25464793,74.09,66.17232397,0.99,84.9519
12/1/2020,38,87.96,69.41201586,75.11,72.26100793,0.99,87.0804
12/1/2020,39,90.86,69.55489601,75.09,72.322448,1.03,93.5858
12/1/2020,40,91,69.61379116,78.76,74.18689558,1.06,96.46
12/1/2020,41,91,69.64813765,85.18,77.41406883,1.03,93.73
12/1/2020,42,92.05,69.69796202,85.18,77.43898101,0.96,88.368
12/1/2020,43,89.38,69.67899206,85.18,77.42949603,1,89.38
12/1/2020,44,85.81,69.54839024,73.7,71.62419512,1.03,88.3843
12/1/2020,45,85.8,69.35193635,73.71,71.53096818,1,85.8
12/1/2020,46,80.75,69.16723477,69.85,69.50861738,0.95,76.7125
12/1/2020,47,76.79,68.95354967,69.32,69.13677483,1.05,80.6295
12/1/2020,48,75.52,57.75905335,72.74,65.24952668,0.9,67.968
13/1/2020,1,71.94,56.42738551,74.55,65.48869275,1.06,76.2564
13/1/2020,2,69.7,56.26218509,65.7,60.98109254,1.01,70.397
13/1/2020,3,65.5,56.10989482,72.43,64.26994741,1.04,68.12
13/1/2020,4,52.91,55.9907354,69.08,62.5353677,1.09,57.6719
13/1/2020,5,51.86,55.90462808,58.32,57.11231404,0.98,50.8228
13/1/2020,6,51.68,55.83439523,58.32,57.07719761,0.93,48.0624
13/1/2020,7,51.54,55.78182453,54.1,54.94091227,0.98,50.5092
13/1/2020,8,51.65,55.7521762,54.1,54.9260881,0.95,49.0675
13/1/2020,9,51.64,55.74445467,54.1,54.92222733,1.1,56.804
13/1/2020,10,51.77,55.78765188,54.1,54.94382594,1.06,54.8762
13/1/2020,11,52.11,55.91189337,54.1,55.00594669,1.08,56.2788
13/1/2020,12,69.68,56.14607736,61.27,58.70803868,1.03,71.7704
13/1/2020,13,73.94,56.44170452,65.7,61.07085226,1.08,79.8552
13/1/2020,14,79.56,56.72412472,67.67,62.19706236,0.93,73.9908
13/1/2020,15,79.63,68.02929908,66.92,67.47464954,0.91,72.4633
13/1/2020,16,85.81,68.45525799,84.9,76.67762899,1.03,88.3843
13/1/2020,17,90.08,68.89461412,86.62,77.75730706,1.1,99.088
13/1/2020,18,94.61,80.17507639,86.62,83.3975382,1.06,100.2866
13/1/2020,19,103.59,80.34726847,85.24,82.79363423,1.07,110.8413
13/1/2020,20,124.51,80.45955593,252.75,166.604778,0.98,122.0198
13/1/2020,21,188.69,80.54929914,111.11,95.82964957,1.03,194.3507
13/1/2020,22,190.62,80.57822012,80.78,80.67911006,1.09,207.7758
13/1/2020,23,124.34,80.56467192,80.78,80.67233596,1.06,131.8004
13/1/2020,24,104.45,80.47638925,78.93,79.70319462,0.99,103.4055
13/1/2020,25,93.27,80.40522494,81.54,80.97261247,1.1,102.597
13/1/2020,26,90.13,80.40456519,81.54,80.97228259,0.99,89.2287
13/1/2020,27,88.82,80.49253095,82.68,81.58626548,0.95,84.379
13/1/2020,28,89.61,80.5297833,78.93,79.72989165,0.91,81.5451
13/1/2020,29,89.38,80.53106954,79.81,80.17053477,1.09,97.4242
13/1/2020,30,89.62,80.5199462,78.93,79.7249731,0.98,87.8276
13/1/2020,31,89.98,80.53407912,79.81,80.17203956,0.96,86.3808
13/1/2020,32,90.99,80.53263379,78.93,79.7313169,0.95,86.4405
13/1/2020,33,90.36,80.51517044,81.14,80.82758522,0.95,85.842
13/1/2020,34,90.37,80.46733889,81.14,80.80366944,0.98,88.5626
13/1/2020,35,89.95,80.35131172,81.54,80.94565586,1.05,94.4475
13/1/2020,36,88.93,80.16654016,81.54,80.85327008,0.97,86.2621
13/1/2020,37,88.82,80.07211832,85.24,82.65605916,1.02,90.5964
13/1/2020,38,89.94,80.10877098,85.24,82.67438549,1.1,98.934
13/1/2020,39,90.45,80.13711486,85.24,82.68855743,0.99,89.5455
13/1/2020,40,88.81,80.11072431,87.06,83.58536215,0.93,82.5933
13/1/2020,41,89.68,80.05160047,86.62,83.33580023,1.01,90.5768
13/1/2020,42,85.82,69.01436787,86.62,77.81718394,0.93,79.8126
13/1/2020,43,82.78,68.91596105,146.03,107.4729805,0.95,78.641
13/1/2020,44,80.76,68.71866909,75.25,71.98433454,1.03,83.1828
13/1/2020,45,76.22,68.48080202,75.9,72.19040101,1.02,77.7444
13/1/2020,46,72.14,68.25748405,74.6,71.42874203,0.92,66.3688
13/1/2020,47,69.99,68.01849391,73.68,70.84924696,1.02,71.3898
13/1/2020,48,58.91,67.77465994,48.18,57.97732997,0.95,55.9645
14/1/2020,1,52.75,56.48847791,52.34,54.41423895,0.99,52.2225
14/1/2020,2,52.17,56.31675563,50.39,53.35337781,1.02,53.2134
14/1/2020,3,51.68,56.19260103,58.05,57.12130051,1.07,55.2976
14/1/2020,4,50.97,56.07881315,64.65,60.36440657,0.91,46.3827
14/1/2020,5,50.4,55.99372848,64.65,60.32186424,1.08,54.432
14/1/2020,6,49.63,55.9241618,-1.01,27.4570809,1.02,50.6226
14/1/2020,7,48.21,55.86982674,-1.01,27.42991337,1,48.21
14/1/2020,8,48.22,55.83641473,-1.01,27.41320737,0.97,46.7734
14/1/2020,9,48.21,55.82870858,-1.01,27.40935429,1.02,49.1742
14/1/2020,10,49.64,55.87039668,-1.01,27.43019834,1.04,51.6256
14/1/2020,11,50.94,55.9887759,61.8,58.89438795,1,50.94
14/1/2020,12,52.69,56.2183018,57.95,57.0841509,0.92,48.4748
14/1/2020,13,54.28,56.51027359,48.13,52.3201368,1.01,54.8228
14/1/2020,14,71.66,56.77945488,49.1,52.93972744,0.98,70.2268
14/1/2020,15,71.7,68.07955764,68.31,68.19477882,1.06,76.002
14/1/2020,16,74.63,68.51765462,73.7,71.10882731,0.93,69.4059
14/1/2020,17,76.53,68.95964059,76.94,72.94982029,0.93,71.1729
14/1/2020,18,82.6,80.22312808,86.01,83.11656404,1.07,88.382
14/1/2020,19,86.77,80.39277204,85.24,82.81638602,0.93,80.6961
14/1/2020,20,88.82,80.50411622,80.67,80.58705811,1.05,93.261
14/1/2020,21,88.82,80.5864043,80.78,80.68320215,1,88.82
14/1/2020,22,88.96,80.62498753,81.14,80.88249377,0.98,87.1808
14/1/2020,23,88.74,80.59887577,82.1,81.34943789,0.99,87.8526
14/1/2020,24,87.62,80.49584594,79.3,79.89792297,1.1,96.382
14/1/2020,25,86.8,80.4076454,81.54,80.9738227,1.08,93.744
14/1/2020,26,87,80.42239451,81.54,80.98119726,1,87
14/1/2020,27,87.63,80.49882815,78.93,79.71441408,0.92,80.6196
14/1/2020,28,88.45,80.5450688,82.68,81.6125344,1,88.45
14/1/2020,29,88.74,80.54377367,79.81,80.17688684,1.05,93.177
14/1/2020,30,88.45,80.52090025,80.84,80.68045013,1.08,95.526
14/1/2020,31,88.84,80.51882597,80.82,80.66941298,1.04,92.3936
14/1/2020,32,88.84,80.528367,80.78,80.6541835,1.06,94.1704
14/1/2020,33,89.43,80.53079109,79.58,80.05539554,0.96,85.8528
14/1/2020,34,89.41,80.48647919,79.81,80.1482396,1.04,92.9864
14/1/2020,35,88.74,80.38331329,85.24,82.81165665,1.1,97.614
14/1/2020,36,86.8,80.20042865,85.24,82.72021433,0.93,80.724
14/1/2020,37,85.33,80.08627135,85.24,82.66313568,0.91,77.6503
14/1/2020,38,86.8,80.11217307,80.9,80.50608654,1.05,91.14
14/1/2020,39,88.41,80.13215123,87.06,83.59607562,0.9,79.569
14/1/2020,40,86.78,80.09557081,87.06,83.57778541,1.06,91.9868
14/1/2020,41,86.79,80.02349795,95.71,87.86674897,0.98,85.0542
14/1/2020,42,81.92,68.97423652,86.62,77.79711826,0.98,80.2816
14/1/2020,43,81.07,68.87550628,146.03,107.4527531,1.08,87.5556
14/1/2020,44,78.59,68.68048353,73.71,71.19524177,1.04,81.7336
14/1/2020,45,75.32,68.43984194,73.7,71.06992097,0.99,74.5668
14/1/2020,46,73.52,68.22435843,69.12,68.67217922,1.03,75.7256
14/1/2020,47,71.82,67.98698873,48.79,58.38849436,0.9,64.638
14/1/2020,48,56.35,67.7361783,48.43,58.08308915,1.05,59.1675
15/1/2020,1,52.57,56.61784318,67.64,62.12892159,0.9,47.313
15/1/2020,2,51.54,56.43687669,67.7,62.06843835,1.01,52.0554
15/1/2020,3,50.87,56.30981673,66.69,61.49990837,0.95,48.3265
15/1/2020,4,50.4,56.1883917,66.69,61.43919585,0.97,48.888
15/1/2020,5,49.73,56.09926779,64.65,60.37463389,1.01,50.2273
15/1/2020,6,49.54,56.02819762,64.65,60.33909881,0.95,47.063
15/1/2020,7,49.53,55.96910962,53.58,54.77455481,0.94,46.5582
15/1/2020,8,49.53,55.93562002,54.1,55.01781001,1.03,51.0159
15/1/2020,9,49.53,55.92098576,54.1,55.01049288,1,49.53
15/1/2020,10,49.53,55.95604265,53.58,54.76802133,1.03,51.0159
15/1/2020,11,50.26,56.07183681,64.65,60.36091841,0.91,45.7366
15/1/2020,12,52.52,56.29494777,67.7,61.99747388,0.9,47.268
15/1/2020,13,54.89,56.57459459,67.21,61.89229729,0.93,51.0477
15/1/2020,14,63.11,56.8289137,74.47,65.64945685,0.92,58.0612
15/1/2020,15,62.11,68.11127851,70.27,69.19063926,1.03,63.9733
15/1/2020,16,70,68.52138327,79.14,73.83069164,1.04,72.8
15/1/2020,17,76.4,68.93887843,80.89,74.91443922,0.99,75.636
15/1/2020,18,81.08,80.19578746,80.97,80.58289373,1.04,84.3232
15/1/2020,19,86.43,80.35704523,82.06,81.20852261,0.94,81.2442
15/1/2020,20,86.82,80.46638325,82.06,81.26319163,1.05,91.161
15/1/2020,21,88.97,80.55237814,86.25,83.40118907,1.02,90.7494
15/1/2020,22,89.32,80.59445419,96.28,88.4372271,1.08,96.4656
15/1/2020,23,88.85,80.57530285,87.22,83.89765142,1.05,93.2925
15/1/2020,24,86.81,80.47860148,82.06,81.26930074,1.08,93.7548
15/1/2020,25,85.86,80.3861064,81.54,80.9630532,0.9,77.274
15/1/2020,26,86.46,80.40389838,82.06,81.23194919,1.09,94.2414
15/1/2020,27,87.56,80.49001651,82.06,81.27500826,0.96,84.0576
15/1/2020,28,88.95,80.54333653,86.32,83.43166826,1.05,93.3975
15/1/2020,29,88.95,80.54567266,90.3,85.42283633,0.91,80.9445
15/1/2020,30,88.83,80.52725126,86.36,83.44362563,1.01,89.7183
15/1/2020,31,87.5,80.51528653,87.22,83.86764327,1.02,89.25
15/1/2020,32,87.5,80.51595189,87.16,83.83797594,1.05,91.875
15/1/2020,33,87.5,80.49908599,87.2,83.849543,1.04,91
15/1/2020,34,86.81,80.45268364,82.06,81.25634182,1.06,92.0186
15/1/2020,35,85.85,80.35663148,85.24,82.79831574,0.91,78.1235
15/1/2020,36,81,80.19413311,81.54,80.86706656,0.98,79.38
15/1/2020,37,80.8,80.09421063,81.54,80.81710531,1.02,82.416
15/1/2020,38,80.83,80.12998544,85.24,82.68499272,1.04,84.0632
15/1/2020,39,82.76,80.15629093,87.06,83.60814547,1.04,86.0704
15/1/2020,40,80.93,80.12050646,87.06,83.59025323,1.06,85.7858
15/1/2020,41,80.79,80.04816177,86.62,83.33408089,0.96,77.5584
15/1/2020,42,78.52,69.007683,86.62,77.8138415,1.08,84.8016
15/1/2020,43,76.01,68.90959957,91.26,80.08479978,0.99,75.2499
15/1/2020,44,75.77,68.71898975,91.26,79.98949487,1.03,78.0431
15/1/2020,45,75.65,68.48287497,89.76,79.12143748,0.99,74.8935
15/1/2020,46,64.77,68.26576635,73.68,70.97288318,0.99,64.1223
15/1/2020,47,63.42,68.02970032,64.54,66.28485016,0.98,62.1516
15/1/2020,48,59.15,67.78998957,48.43,58.10999479,1.05,62.1075
16/1/2020,1,54.61,56.57652074,68.87,62.72326037,0.96,52.4256
16/1/2020,2,52.64,56.39862771,67.64,62.01931386,1.05,55.272
16/1/2020,3,51.96,56.25691593,66.69,61.47345797,0.98,50.9208
16/1/2020,4,51.64,56.1369325,66.69,61.41346625,0.94,48.5416
16/1/2020,5,51.49,56.0502589,64.65,60.35012945,0.95,48.9155
16/1/2020,6,50.87,55.97326137,53.58,54.77663069,1.05,53.4135
16/1/2020,7,50.84,55.91804142,53.58,54.74902071,0.95,48.298
16/1/2020,8,50.84,55.88658379,40.21,48.04829189,0.92,46.7728
16/1/2020,9,50.39,55.87817306,48.25,52.06408653,1.02,51.3978
16/1/2020,10,50.83,55.9199647,53.58,54.74998235,0.91,46.2553
16/1/2020,11,51.52,56.04098384,64.65,60.34549192,1.04,53.5808
16/1/2020,12,52.65,56.27428925,67.64,61.95714463,1.1,57.915
16/1/2020,13,64.5,56.57040658,68.87,62.72020329,1.04,67.08
16/1/2020,14,72.09,56.83547002,59.38,58.10773501,1.1,79.299
16/1/2020,15,72.46,68.12765491,68.31,68.21882746,1.06,76.8076
16/1/2020,16,75.71,68.55717248,71.69,70.12358624,0.97,73.4387
16/1/2020,17,80.76,68.99231152,80.89,74.94115576,1.05,84.798
16/1/2020,18,85.29,80.25546306,81.54,80.89773153,1.03,87.8487
16/1/2020,19,88.81,80.4185531,82.17,81.29427655,0.91,80.8171
16/1/2020,20,85.2,80.52571381,84.21,82.3678569,1.02,86.904
16/1/2020,21,85.09,80.6127874,96.28,88.4463937,0.97,82.5373
16/1/2020,22,85.1,80.65017075,96.28,88.46508537,0.9,76.59
16/1/2020,23,83.9,80.62627023,96.28,88.45313511,1.07,89.773
16/1/2020,24,83.39,80.52699286,87.22,83.87349643,0.95,79.2205
16/1/2020,25,82.26,80.44951233,81.54,80.99475616,1.07,88.0182
16/1/2020,26,83.07,80.46376387,82.06,81.26188194,0.97,80.5779
16/1/2020,27,83.39,80.55506203,90.3,85.42753101,1.08,90.0612
16/1/2020,28,83.9,80.6029518,96.28,88.4414759,1.1,92.29
16/1/2020,29,83.69,80.60607479,96.28,88.44303739,1.08,90.3852
16/1/2020,30,83.39,80.58794117,96.28,88.43397058,1.08,90.0612
16/1/2020,31,85.11,80.59073013,96.28,88.43536507,1.04,88.5144
16/1/2020,32,86.24,80.59145597,96.28,88.43572798,0.97,83.6528
16/1/2020,33,85.11,80.57984016,96.28,88.42992008,1.03,87.6633
16/1/2020,34,102.04,80.53026435,90.3,85.41513218,0.95,96.938
16/1/2020,35,100.66,80.42240615,82.06,81.24120308,1.08,108.7128
16/1/2020,36,89.63,80.23988833,81.54,80.88994416,0.93,83.3559
16/1/2020,37,89.44,80.13473545,84.16,82.14736773,1.01,90.3344
16/1/2020,38,86.2,80.16770247,90.79,85.47885123,1.06,91.372
16/1/2020,39,89.85,80.1941278,92.82,86.5070639,1.09,97.9365
16/1/2020,40,90.13,80.16460302,86.62,83.39230151,0.95,85.6235
16/1/2020,41,89.55,80.10029631,86.62,83.36014816,0.95,85.0725
16/1/2020,42,89.43,69.05600817,91.26,80.15800408,0.9,80.487
16/1/2020,43,85.85,68.95748845,91.26,80.10874423,1.04,89.284
16/1/2020,44,82.65,68.76646606,75.25,72.00823303,0.98,80.997
16/1/2020,45,78.92,68.53750008,71.69,70.11375004,1.03,81.2876
16/1/2020,46,75.29,68.32757445,68.88,68.60378723,0.97,73.0313
16/1/2020,47,71.66,68.09511788,73.68,70.88755894,0.98,70.2268
16/1/2020,48,57.95,67.8507223,60.31,64.08036115,0.91,52.7345
17/1/2020,1,53.18,56.69445094,68,62.34722547,0.9,47.862
17/1/2020,2,54.48,56.5154845,68.87,62.69274225,1.03,56.1144
17/1/2020,3,53.26,56.3915674,67.64,62.0157837,1,53.26
17/1/2020,4,52.65,56.27341955,67.64,61.95670978,0.96,50.544
17/1/2020,5,52.25,56.18071755,66.69,61.43535878,1.03,53.8175
17/1/2020,6,51.78,56.1015382,64.65,60.3757691,0.98,50.7444
17/1/2020,7,51.67,56.0419061,64.65,60.34595305,0.91,47.0197
17/1/2020,8,51.33,56.00405358,54.1,55.05202679,0.96,49.2768
17/1/2020,9,51.43,55.99321995,54.1,55.04660997,1.05,54.0015
17/1/2020,10,51.59,56.02508368,55.35,55.68754184,0.96,49.5264
17/1/2020,11,52.21,56.13841112,64.65,60.39420556,1.07,55.8647
17/1/2020,12,53.79,56.35974982,68.87,62.61487491,1.02,54.8658
17/1/2020,13,70.97,56.63886674,65.56,61.09943337,0.98,69.5506
17/1/2020,14,73.99,56.89001444,67.67,62.28000722,0.94,69.5506
17/1/2020,15,74.5,68.17370133,68.07,68.12185067,0.95,70.775
17/1/2020,16,78.34,68.59147791,71.69,70.14073896,0.94,73.6396
17/1/2020,17,80.75,69.01860373,76.94,72.97930186,0.99,79.9425
17/1/2020,18,81.47,80.28164102,86.62,83.45082051,0.95,77.3965
17/1/2020,19,81.74,80.44622188,86.01,83.22811094,1,81.74
17/1/2020,20,83.01,80.54927085,136.1,108.3246354,0.99,82.1799
17/1/2020,21,83.9,80.63024463,87.16,83.89512231,0.95,79.705
17/1/2020,22,83.32,80.67253898,96.28,88.47626949,1,83.32
17/1/2020,23,83.85,80.64787236,96.28,88.46393618,0.92,77.142
17/1/2020,24,83.07,80.55607649,87.2,83.87803825,0.93,77.2551
17/1/2020,25,83.07,80.4691133,81.54,81.00455665,0.92,76.4244
17/1/2020,26,82.13,80.4820618,81.54,81.0110309,0.96,78.8448
17/1/2020,27,83.09,80.55435494,84.21,82.38217747,1.01,83.9209
17/1/2020,28,80.87,80.60259834,87.2,83.90129917,0.9,72.783
17/1/2020,29,80.87,80.61041098,87.2,83.90520549,1.02,82.4874
17/1/2020,30,82.32,80.5956754,86.32,83.4578377,1.03,84.7896
17/1/2020,31,83.34,80.59696943,86.32,83.45848471,1,83.34
17/1/2020,32,83.9,80.59737685,86.32,83.45868842,1.02,85.578
17/1/2020,33,83.89,80.57571445,86.36,83.46785723,1.09,91.4401
17/1/2020,34,83.09,80.52108534,81.54,81.03054267,0.96,79.7664
17/1/2020,35,83.1,80.4117251,81.54,80.97586255,1.05,87.255
17/1/2020,36,85.12,80.23763715,81.54,80.88881858,0.92,78.3104
17/1/2020,37,84.83,80.12528694,81.54,80.83264347,0.99,83.9817
17/1/2020,38,84.52,80.14547301,81.54,80.84273651,1.02,86.2104
17/1/2020,39,85.06,80.14509232,81.54,80.84254616,0.99,84.2094
17/1/2020,40,85.49,80.09589112,81.54,80.81794556,1.07,91.4743
17/1/2020,41,85.03,80.01506609,81.54,80.77753305,1.07,90.9821
17/1/2020,42,81.82,68.96233513,86.62,77.79116756,0.92,75.2744
17/1/2020,43,80.59,68.86151992,86.62,77.74075996,0.93,74.9487
17/1/2020,44,80.27,68.68833912,71.69,70.18916956,1.02,81.8754
17/1/2020,45,78.87,68.48496869,71.69,70.08748434,0.92,72.5604
17/1/2020,46,73.68,68.30483392,71.69,69.99741696,1.07,78.8376
17/1/2020,47,78.18,68.11761798,68.27,68.19380899,1.1,85.998
17/1/2020,48,73.66,67.9384762,67.21,67.5742381,1.08,79.5528
18/1/2020,1,72.73,72.1725882,68.54,70.3562941,1.1,80.003
18/1/2020,2,72.49,61.0094567,68.28,64.64472835,0.91,65.9659
18/1/2020,3,70.88,60.83347584,70.58,65.70673792,1.03,73.0064
18/1/2020,4,70.59,60.69257659,66.69,63.69128829,0.92,64.9428
18/1/2020,5,68.68,60.57982116,66.69,63.63491058,1.02,70.0536
18/1/2020,6,54.85,60.48539628,66.69,63.58769814,1.08,59.238
18/1/2020,7,53.59,60.41162148,66.69,63.55081074,0.94,50.3746
18/1/2020,8,53.11,60.36672948,66.69,63.52836474,1.07,56.8277
